,LOC,EOF1,EOF2,EOF3,EOF4,AR_CAT
1979-03-08 09:00:00,R03,0.2915408636947008,0.5063275287685854,-0.11273807929075935,0.08045638792381235,3
1979-03-09 09:00:00,R03,0.08848498038628134,0.4593099758940338,-0.28262798543758316,-0.1156546408735282,3
1979-03-18 09:00:00,R03,0.3483548084666072,-0.04232175618434741,-0.4870695799388106,-0.2790160156026649,2
1979-03-28 09:00:00,R01,0.24867418008558712,-0.2271437478034989,-0.5100715915149829,-0.2710799422817229,2
1979-04-05 09:00:00,R03,0.41706309137605974,0.12432981507647453,-0.08357331939975247,-0.16069267865473355,2
1979-05-07 09:00:00,R01,0.28082881563286294,-0.08581894029027347,-0.4785667508123745,0.020302364704057666,2
1979-05-08 09:00:00,R01,0.2655613259209966,-0.15245057159316977,-0.4155875921981845,0.10147035116555354,2
1979-05-18 09:00:00,R01,-0.009945766207406469,0.047601262990400406,0.16164352701082638,0.17284275717796246,4
1979-12-01 09:00:00,R03,-0.6705287813259925,0.039660953055478634,0.11387631671090713,0.10523568348553759,1
1979-12-02 09:00:00,R01,-0.3825515679095622,-0.08584459998948543,0.28134508858747265,0.40554534634057976,1
1980-01-24 09:00:00,R01,-0.3349637301262985,0.22396213423774383,-0.31668936686649407,-0.16368408800024598,1
1980-01-25 09:00:00,R01,-0.2314933036407736,0.10322780314907931,-0.43101564490724015,-0.03187502468378492,1
1980-02-12 09:00:00,R01,-0.09605458949358778,-0.2831396459865081,0.11537949379826487,-0.06599168839973972,4
1980-02-13 09:00:00,R01,0.10856907542282868,0.08489236666425867,0.3024140708216025,0.04326836432189998,4
1980-02-25 09:00:00,R01,-0.48140442796750094,-0.02211524603222256,0.16035235416275848,0.012916956723417347,1
1980-02-26 09:00:00,R01,-0.2128563818498224,-0.125623294592358,0.4309934837714922,0.08899662506868716,4
1980-03-01 09:00:00,R03,-0.041114671574959856,0.4531527426778962,0.334873965506308,-0.18222463182195117,3
1980-03-03 09:00:00,R01/R02,-0.4517126434660039,0.0799577144249945,-0.11628810304447783,-0.25797462591300835,1
1980-03-05 09:00:00,R02,0.12443316148246639,-0.01822567407330021,-0.19608426673719667,-0.06724399785655019,2
1980-03-07 09:00:00,R03,0.48010383932096445,-0.11846074148355473,0.03476755181974024,0.19738564676954082,2
1980-03-20 09:00:00,R01,-0.14553424171627394,-0.39532113669822283,0.15950987182929702,-0.36621905938830546,4
1980-03-30 09:00:00,R03,0.251414248410196,0.3708408009121046,0.09181232999542908,-0.21399708350050978,3
1980-04-05 09:00:00,R01,0.40092088083223854,-0.3892707472311492,0.16343945902954402,-0.2623078054347258,2
1980-04-17 09:00:00,R01,-0.33402825535474945,-0.20037216897074284,0.21559866983806544,-0.35640041455458704,1
1980-04-23 09:00:00,R03,0.648635819507642,-0.2608088867938389,0.07209464411023157,-0.3618615918599448,2
1980-12-13 09:00:00,R01,-0.5060440694492563,0.14861210122977575,0.030889469919389394,-0.011585193421165525,1
1980-12-23 09:00:00,R02,0.5959931076493923,0.10728603983974798,0.3862331217069188,0.1701803999970006,3
1981-01-27 09:00:00,R01,-0.0726995388979214,0.24522503626124792,0.40161142402766287,-0.31180697788302514,3
1981-02-10 09:00:00,R01,-0.5081100564161414,0.20989264143482436,-0.23641333047912316,-0.287075322704601,1
1981-02-11 09:00:00,R01,-0.42120661227425127,-0.1932734225135019,-0.4510521936538762,-0.23030099538284599,1
1981-03-01 09:00:00,R03,-0.09798795165122752,0.4175331296650662,-0.18365079378677143,-0.2918204283965839,3
1981-03-03 09:00:00,R01,-0.15487861313872867,-0.10970621748518652,-0.29240852526837624,-0.5079141839098781,1
1981-03-04 09:00:00,R01,0.06299904070181142,-0.3100773337114152,-0.18064974302625422,-0.3197465909659123,2
1981-03-28 09:00:00,R01,-0.3907698880248624,0.23748944068309785,-0.2855318398096916,-0.010730617005956778,1
1981-03-29 09:00:00,R01,-0.20093403958243156,0.18793292864760444,-0.3535484126593117,0.13162474216571995,1
1981-04-10 09:00:00,R01,-0.5213439442236972,0.38716583177989583,0.0060155887362606094,-0.08650851690324295,1
1981-04-12 09:00:00,R01,-0.4550876795225586,0.21617088399802672,0.07934547429011218,-0.1616704448534266,1
1981-04-13 09:00:00,R01,-0.6087486218203584,-0.0077950327972337585,0.08391259872053891,0.04435387837537073,1
1981-04-14 09:00:00,R01,-0.45448604778148477,0.037971184103970955,0.10275282658784825,0.13349479474315076,1
1981-04-30 09:00:00,R01,-0.07312175487507326,-0.15440131912978,0.11191083350086753,-0.5027229696665453,4
1981-05-01 09:00:00,R01,-0.1544326660596813,-0.2516386070113042,0.08167942791862251,-0.5903156075562905,1
1981-12-10 09:00:00,R03,0.4102808003651108,0.13811558911783856,0.02812419008312886,-0.3596820908487553,2
1981-12-11 09:00:00,R03,0.45084416501546437,0.1261124761314977,-0.1135304077693323,-0.3702538357410647,2
1982-01-29 09:00:00,R01,0.28436481658450824,-0.0966663633596314,0.5510077632323294,-0.014157542715836495,4
1982-02-09 09:00:00,R01,-0.5683417456944689,0.13854818286614962,-0.0909259016141591,0.0935308041987453,1
1982-02-17 09:00:00,R03,-0.047899919738956846,-0.0843942728085234,-0.24059018155009437,0.14510530284309614,1
1982-02-18 09:00:00,R03,0.08199919166424528,-0.09845917431592484,-0.09069013624681027,0.35950279414136815,4
1982-03-20 09:00:00,R01,-0.022943570809699058,-0.4358144484246129,0.20320582814440147,-0.04647047514606783,4
1982-03-21 09:00:00,R01,0.16792383957198462,-0.4062232266993208,0.3655675215266678,0.1197229457396122,4
1982-03-28 09:00:00,R01/R02,-0.6663914608349631,-0.041724750664704074,-0.2885130583052482,0.11414353646058507,1
1982-03-29 09:00:00,R01/R02,-0.4799037505174328,-0.06675727187468208,-0.489910778966369,-0.028593596881124488,1
1982-05-11 09:00:00,R03,0.16587088133675226,0.28878370147264565,-0.6577946772255242,0.006684080070331477,2
1982-12-08 09:00:00,R01,-0.17625740044667706,-0.2106086967293564,-0.216883295230116,0.20996010309348748,1
1982-12-09 09:00:00,R02,-0.10558551518829064,-0.33589117487741,-0.42960347605254817,0.21506094487083333,1
1983-01-25 09:00:00,R01,-0.5476744638083667,-0.002296848863049513,0.28731685049047545,0.3125161375887505,1
1983-01-27 09:00:00,R02,-0.40179991904849144,0.2526245199029132,0.098953162451215,0.5182346740231096,1
1983-02-27 09:00:00,R01,-0.5365157265424547,0.25390221390915646,0.03708147880559751,-0.031161583535295943,1
1983-02-28 09:00:00,R01/R02,-0.4350380399829466,-0.14256386394066303,0.07916467293669661,0.12364667515581924,1
1983-03-01 09:00:00,R02,-0.10977569175556963,-0.17269062455802758,0.15463503537221623,0.22310719274228794,4
1983-03-06 09:00:00,R01,-0.5658632432940465,0.2652445898830278,0.17996946979106826,-0.16093277908046627,1
1983-03-07 09:00:00,R01,-0.5703942722372612,0.01567239985352497,0.20895460165008464,0.15751335775033917,1
1983-03-15 09:00:00,R03,-0.16670897798469383,0.33577351285235435,-0.2448146637436991,-0.015533788736892965,3
1983-03-20 09:00:00,R02/R03,0.42271870243839493,0.6549016173338125,0.12210391035537513,0.3481771171121944,3
1983-03-21 09:00:00,R03,0.1703329941186,0.7860568447895178,0.024073836263671964,0.11529749524367537,3
1983-03-24 09:00:00,R01,0.07221463027649792,-0.09767689782636897,-0.6822263331716047,0.09458461544102122,2
1983-03-25 09:00:00,R02,0.3268136986757527,-0.2360485916202395,-0.6244231697145816,0.18488286817685942,2
1983-04-08 09:00:00,R03,0.36820037489825597,0.3613814831223749,-0.2662034991775692,0.3593918974406273,3
1983-04-09 09:00:00,R03,0.26077448425135147,0.5317015358041879,-0.24234670754031798,0.37778454119423305,3
1983-04-15 09:00:00,R02/R03,0.66756641453321,0.14710249126672964,0.051370617332460226,0.21468785490541714,2
1983-04-16 09:00:00,R03,0.6540585979455517,0.3364057631675951,0.17787200221517327,0.15766464102651487,3
1983-04-29 09:00:00,R03,-0.043087376511788816,0.16716585412805438,-0.4999251685326136,-0.0026593326279631584,1
1983-05-30 09:00:00,R01,0.024126843481405466,-0.21324062141321987,0.17118155353813072,0.07029018454468797,4
1983-12-25 09:00:00,R03,0.06034386226092949,0.7514096317957948,-0.19647800071776145,0.1310820539334417,3
1983-12-26 09:00:00,R03,-0.18334614743148214,0.6545696871648928,-0.40482374539136035,-0.09229037367161716,3
1983-12-27 09:00:00,R03,-0.2035652236189821,0.229715589585815,-0.16547159773791084,0.018435138783863703,1
1984-01-16 09:00:00,R03,0.24527397770423792,0.5581351398167449,-0.252164015287391,-0.24880633029915905,3
1984-01-17 09:00:00,R03,0.0670021466723852,0.5869448353088892,-0.37004331244079336,-0.10554189983790846,3
1984-02-19 09:00:00,R02,0.6453571614546323,0.11189808348153996,0.054800317269595326,0.24158612162961093,2
1984-02-20 09:00:00,R03,0.6210838058029297,0.2134554152929679,-0.06113868641142373,0.13814763847431538,2
1984-03-15 09:00:00,R01,-0.1689076437589076,-0.43071794207743513,0.16045567576565956,-0.22878730315952717,4
1984-03-16 09:00:00,R01,-0.04243694951512476,-0.48569829321046676,0.26533580864645034,-0.19424473356242014,4
1984-03-17 09:00:00,R01,0.14022325726391313,-0.3500619491992333,0.3803966718647583,-0.1743898831794156,4
1984-03-27 09:00:00,R01,-0.19592300663055442,-0.047676337010462574,0.041444386466323785,-0.3164785718556359,1
1984-03-31 09:00:00,R01,0.2334213977586314,-0.16198127555504108,-0.035219536209311106,-0.14635872049499873,2
1984-04-03 09:00:00,R03,0.5416934580660998,-0.08874301557717305,-0.2804254356102967,0.17545449836433655,2
1984-04-12 09:00:00,R01,0.00761015400313756,-0.06096423486309162,0.30035357148420033,-0.22455880301532402,4
1984-12-07 09:00:00,R01,-0.5334970665569244,0.030907523217465684,0.05485252670838607,0.36764272310123725,1
1984-12-09 09:00:00,R02,-0.5127659164402277,0.09696962680788714,-0.08342346759548937,0.3388259715290898,1
1984-12-10 09:00:00,R01/R02,-0.3952007414182487,0.1975620968018291,0.0103036800863503,0.2727606772201381,1
1984-12-13 09:00:00,R03,0.03741826083957128,0.697195184610032,-0.031235779119489993,-0.3228355540429994,3
1984-12-14 09:00:00,R03,0.035588210601316735,0.44153476884655934,-0.18325257677417303,-0.39603611819226253,3
1985-01-17 09:00:00,R01,0.1683658287742539,-0.48506423931635084,0.37237993067940556,0.26797426482895675,4
1985-02-02 09:00:00,R01,-0.37971227652393325,0.5947010924183932,0.14487201862623675,-0.25433146982232324,3
1985-03-04 09:00:00,R01,-0.37746727712518086,-0.29283648242372856,-0.13962291575941174,0.14030295936518272,1
1985-03-25 09:00:00,R01,-0.037190535274688664,-0.3121820499403404,-0.18038713295296704,-0.2621277478006464,2
1985-03-26 09:00:00,R01,0.00023498536552275537,-0.394054435834723,-0.25565380455058745,-0.08429019203581568,2
1985-04-09 09:00:00,R02,-0.134083698705864,0.3002234812313482,-0.5670394423508011,0.09749646976406255,1
1985-05-25 09:00:00,R03,0.3635618683135705,0.0463168209192862,-0.1538786935573152,0.06500338436186132,2
1985-12-06 09:00:00,R01,-0.08698688253354515,-0.38829830059567344,-0.33944538713000527,0.3639015198651766,1
1985-12-19 09:00:00,R01,-0.5189912557961264,0.25483417067056696,-0.023258544808237417,-0.5808186859666564,1
1985-12-20 09:00:00,R01,-0.49343402912585466,-0.14171915639198496,0.11082099356899848,-0.47439722568311177,1
1985-12-21 09:00:00,R01,-0.36591090978420804,-0.08185014708840016,0.3177685317795342,-0.23022443383149865,1
1985-12-26 09:00:00,R02,0.19202793245283364,0.4399290789603741,-0.27608060741394647,-0.14074400761796474,3
1986-02-09 09:00:00,R02,0.36484441278456015,-0.2690057632946711,0.34098576987403767,-0.14682945333165354,4
1986-03-09 09:00:00,R01,0.32909434191761455,-0.3716699319304918,-0.18075741001823495,-0.011512045215866594,2
1986-03-10 09:00:00,R01,0.205637859207963,-0.5318033685336397,-0.06702944660814397,0.19101046651942888,4
1986-03-12 09:00:00,R01,0.06936341570931373,-0.544034227543055,0.04675972545718812,0.43722414058926723,4
1986-03-13 09:00:00,R01,0.04823293446055625,-0.3524255051575076,0.045970302236735275,0.4331854992740147,4
1986-03-26 09:00:00,R01,0.04147373616337069,-0.4142368480785582,-0.32306297142396656,0.07865671067832357,2
1986-03-27 09:00:00,R01/R02,0.2098901552262444,-0.34287701486936606,-0.12007601942576035,0.4218837595515019,4
1986-03-31 09:00:00,R03,0.48774269911209395,0.4740895624032069,-0.14568775751835403,0.1519363037498079,3
1986-04-11 09:00:00,R01,0.3292400754979053,-0.31036968590805303,-0.4406339960225239,-0.4591446455000345,2
1986-04-16 09:00:00,R03,0.36687841914512237,-0.051296695884338495,-0.32152149655307827,-0.412424888405877,2
1986-04-17 09:00:00,R03,0.27655002364412695,0.06088369245228742,-0.442860276737416,-0.39305132438441875,2
1986-04-25 09:00:00,R02,0.2897288106363727,0.3308626037035144,-0.5300984520471329,0.08285314619776599,3
1986-12-03 09:00:00,R01,-0.6471053089412072,-0.025844241252336315,0.1525778307292201,-0.06093580853499925,1
1986-12-04 09:00:00,R01,-0.7452554550796308,-0.10734669864855906,-0.10502914262904012,0.16561737692022627,1
1986-12-05 09:00:00,R01,-0.6020106678185804,-0.2987757898979589,-0.2660553934160986,0.30359264724806795,1
1986-12-06 09:00:00,R01,-0.31299910233934164,-0.3060085130140577,-0.14591272410286094,0.5050164655138372,1
1986-12-13 09:00:00,R02,0.13080363176322257,0.14341822936812823,0.1957813537209516,0.46044881555357814,3
1987-02-11 09:00:00,R01,-0.19905265250517945,-0.564817994265755,-0.16350291134918044,-0.1556856542666286,4
1987-03-05 09:00:00,R01,0.29787129196006984,0.19901928101794986,0.28424672841873877,-0.33247915523534266,3
1987-03-15 09:00:00,R01,-0.09029998098315045,-0.20262854796276597,0.3226010193843829,-0.40937199661713625,4
1987-03-22 09:00:00,R01,0.24490581562122882,-0.4980660747862556,-0.3773736557787761,-0.021464336839924734,2
1987-03-27 09:00:00,R01,-0.3846044271092754,-0.09780979661822348,-0.20603596852916586,-0.06780920586227118,1
1987-03-28 09:00:00,R01,-0.3462494507869195,-0.1902182255781787,-0.324048499636532,-0.023039568397230994,1
1987-03-31 09:00:00,R01,0.3491941670150291,-0.5017530846565412,0.030663506820707,0.10061746823623216,4
1987-04-06 09:00:00,R01,-0.4002820119102058,-0.014256779849994187,-0.4228176388872796,0.0430886146823264,1
1987-04-09 09:00:00,R03,0.06217828722440289,0.3969415013853828,-0.5823015003920254,0.06796197427304838,3
1987-04-10 09:00:00,R03,0.2507366129711135,0.1366054136511767,-0.5243995608705517,-0.06957517584367937,2
1987-04-19 09:00:00,R01,-0.412101589046033,0.29407957378236904,0.42532546972719265,-0.22178691525331465,1
1987-04-20 09:00:00,R01,-0.5294582352664798,0.09260473121956046,0.33290243553755555,-0.04427729750947416,1
1987-04-21 09:00:00,R01,-0.3657741803464699,-0.018526039972190923,0.2659806378085213,0.09322755864450935,1
1987-04-24 09:00:00,R03,-0.0321996027255055,0.5936139776813409,0.34934844899135525,-0.018404490104796525,3
1987-12-11 09:00:00,R02,0.37280747984268364,-0.0513363511366163,0.32190029082810623,-0.2826868525126639,2
1987-12-29 09:00:00,R01,-0.6261657554232372,-0.11711932654359893,0.22221966064637777,0.11814142591202907,1
1987-12-30 09:00:00,R01,-0.6233377203847685,-0.2772630758094656,-0.08965707985400875,0.19234858097177815,1
1987-12-31 09:00:00,R01,-0.3965107424513653,-0.591683709273545,-0.06683556872872254,0.043028252155884204,1
1988-01-01 09:00:00,R01,-0.218782905153001,-0.71986328263643,0.13661438032539783,0.12307921179500526,4
1988-01-20 09:00:00,R01,0.24186593282693344,-0.4517758250022013,-0.24607602314257854,0.03366053495942154,2
1988-02-18 09:00:00,R01,-0.35507864117707894,0.01650024484369313,0.09138162146080518,-0.30171155025796453,1
1988-02-19 09:00:00,R01,-0.0663489939553339,-0.020095129986282274,0.23722068236961583,-0.304965915490689,4
1988-02-23 09:00:00,R03,0.1917894738312056,0.6302455517172239,-0.010005748546984699,-0.37330760938763613,3
1988-02-24 09:00:00,R03,0.2338186181853233,0.2711047796968529,-0.2000795105983188,-0.5730103656366339,2
1988-03-01 09:00:00,R03,0.5817400098740445,-0.10941016366308902,-0.020458334231314934,-0.5709019416481859,2
1988-03-06 09:00:00,R01,0.1478821405704161,-0.45322153786569064,0.34433490132699973,-0.07249904132507254,4
1988-03-09 09:00:00,R01,0.279865908774188,-0.11139818130699665,0.6090037468739841,-0.2296372566094212,4
1988-03-10 09:00:00,R01,0.26268523393842824,-0.14779912777775753,0.6268216427932616,-0.07097796835363086,4
1988-03-11 09:00:00,R01/R02,0.3048927246100268,-0.04222367662838436,0.645922024155292,-0.015352803954975801,4
1988-03-12 09:00:00,R02,0.2929732624582265,0.2125361976870676,0.5677413875978955,-0.024429663086693816,3
1988-03-13 09:00:00,R03,0.1211214643994663,0.473148290737436,0.3149864745688587,-0.1660626222213016,3
1988-03-14 09:00:00,R03,-0.1362285271984661,0.2709067013441433,0.007548830144021601,-0.2566781720800326,3
1988-03-19 09:00:00,R03,0.34851794183262613,0.6360809681897442,0.06552725805463597,-0.1365311621187255,3
1988-03-24 09:00:00,R01,0.4652900882689174,-0.0818678047264457,-0.06403399315954997,0.29893060965634605,2
1988-03-25 09:00:00,R01,0.5332461721833864,0.1805335655198345,0.06707527270341018,0.32651735689513595,3
1988-04-29 09:00:00,R01,0.11219539942971371,-0.541152082874999,0.2487231590358088,-0.05013485478374598,4
1988-12-20 09:00:00,R01,-0.008083924118588064,-0.026417040734310632,0.5530061970987049,-0.2787747852511642,4
1988-12-27 09:00:00,R01,-0.6549898923416039,0.18592405347098678,-0.024083400601205347,-0.20912207254125353,1
1988-12-28 09:00:00,R01,-0.6714362281960445,-0.060821364342743295,0.0536254354514254,-0.013791307439852777,1
1988-12-29 09:00:00,R01,-0.4932980554529249,0.11743780800814059,0.242738076423529,0.2859257539191305,1
1989-01-05 09:00:00,R01,-0.30590251790331385,-0.21041367461862528,-0.005916673558325737,0.5651830687775619,1
1989-01-07 09:00:00,R02,0.33096359426506416,0.1384509913788456,0.3438571122654145,0.2836588405257464,3
1989-01-08 09:00:00,R02/R03,0.15468329576232148,0.4124599377977442,0.39401317883313225,-0.02133713049403469,3
1989-02-02 09:00:00,R01,-0.6817644897151061,-0.03029977341119522,-0.21921675988215739,0.3811033214432075,1
1989-02-03 09:00:00,R01,-0.4837015623669269,-0.06766253267739662,-0.40675602397723004,0.48041343153138544,1
1989-02-14 09:00:00,R03,-0.04074251226712805,0.28486976566051053,-0.0003210323033346921,0.18445295344879165,3
1989-02-19 09:00:00,R03,-0.21952262156873942,0.7524597863476022,0.08231290902587997,0.0699879588907738,3
1989-02-23 09:00:00,R01,-0.4189556702008302,-0.24049431959737483,-0.24311010395038374,0.03758633862020945,1
1989-03-17 09:00:00,R01,-0.16139236308766536,0.010567072497555558,-0.6008748435323146,0.05349204672761364,1
1989-03-21 09:00:00,R01/R02,0.024846571423269632,-0.44615403370447276,-0.28402505080035273,0.38552103509338465,4
1989-03-27 09:00:00,R02,-0.07070312310526493,0.411651930595658,0.23792909053636516,0.09723968618653638,3
1989-03-29 09:00:00,R01,-0.5509003092714931,0.16326686227585224,-0.06383954934660918,-0.037330980850352705,1
1989-03-30 09:00:00,R01,-0.5937293904184086,-0.028747396649365122,-0.18064638491480625,0.08127844384205424,1
1989-03-31 09:00:00,R01/R02,-0.5637144498570625,-0.07235240679853983,-0.17332085802012773,0.28110557402888803,1
1989-04-07 09:00:00,R01,-0.10187683276525616,-0.33283146670009817,-0.4076419461373731,0.24357269479050872,1
1989-04-08 09:00:00,R01,-0.06859597594946232,-0.21568050032359115,-0.39575902434245513,0.3263398517047157,1
1989-04-09 09:00:00,R02,0.15384619663035534,0.03287599610979353,-0.38128429381489376,0.2903742884068066,2
1989-04-10 09:00:00,R03,0.13699351558952821,0.12163365603501738,-0.4122654157845467,0.15337852794536924,2
1989-04-28 09:00:00,R03,0.27472515102728323,-0.3135484682220601,-0.266880096175921,0.09636916641199461,2
1989-04-30 09:00:00,R01,0.3167673066430939,-0.45051972140165575,0.15842763253095682,0.4111189005150212,4
1989-05-01 09:00:00,R01/R02,0.4797730387605834,-0.3211721054358421,0.10575794894648623,0.4235505162801807,4
1989-05-08 09:00:00,R01,0.16038994849546098,0.14946654021681738,0.46386107518601616,-0.16419997462669575,4
1989-05-25 09:00:00,R03,0.17732775054215083,0.281891523154812,0.06755017823003072,-0.22219275069746733,3
1989-05-26 09:00:00,R03,0.1551243324160366,0.20412055001936705,0.15728233187202784,-0.2398834557739266,3
1989-05-27 09:00:00,R03,0.17010723800789884,0.07654518226645977,0.2908645811412163,-0.2102157624333853,4
1989-12-06 09:00:00,R01,-0.5129955587672715,-0.10931336384670297,0.1994194679603975,-0.2152395627170422,1
1989-12-07 09:00:00,R01,-0.4542233573182392,-0.23756693863121753,0.10324439122667725,-0.18488847485170248,1
1989-12-16 09:00:00,R01,-0.38063098313342547,0.058503194496772964,-0.6177447247355747,-0.12679452919915177,1
1989-12-17 09:00:00,R01,-0.30465307637574046,-0.13176649038809943,-0.6734828613931806,0.13117068657840567,1
1989-12-25 09:00:00,R03,0.39710125206619823,0.2830157263388656,-0.020584525903851052,0.16693370670392796,3
1989-12-26 09:00:00,R03,0.40071823105510684,0.20639752571496853,0.052963384298981085,0.03489132701450199,3
1990-01-17 09:00:00,R01/R02,-0.4476779533019397,-0.235766652040501,-0.27001355719028036,0.04068693800462502,1
1990-01-18 09:00:00,R01/R02,-0.31675512043616516,-0.48691465882154067,-0.44528874887137976,-0.021147307863830744,1
1990-01-19 09:00:00,R01/R02,0.04472893300276117,-0.5518914501144249,-0.1532507538454275,-0.08244512428428105,4
1990-01-26 09:00:00,R01,0.1393295980856738,0.1231919016608911,-0.21258009769514602,0.2680342752964134,3
1990-02-05 09:00:00,R01,-0.3891396897988915,0.5602232865531062,-0.30598349560951094,0.017834190695612616,1
1990-02-06 09:00:00,R01,-0.3710924694902283,0.3832637718907926,-0.1960006459693151,0.10165629193024639,1
1990-02-07 09:00:00,R01,-0.14286003800645902,0.2753921331992712,-0.0887623564595594,0.3374913038311452,3
1990-02-11 09:00:00,R01,-0.08875370833649612,0.08164941323245861,0.07998430515926007,-0.12286278574896747,1
1990-03-02 09:00:00,R03,0.2258180541895394,0.3194976890500244,-0.4254579544373055,-0.29912579521148597,2
1990-03-03 09:00:00,R03,0.3365590828532631,0.0729539737279168,-0.29591673525344686,-0.06614014000666997,2
1990-03-15 09:00:00,R01,-0.5610886643787402,-0.11615908286328139,0.1683069464797781,0.12158556215883136,1
1990-03-16 09:00:00,R01,-0.46832305709095995,-0.17594498436766265,0.24677505988047457,0.3908525294693346,1
