,EOF1,EOF2,EOF3,EOF4,LOC,AR_CAT
1979-03-08 09:00:00,-0.13285052394392552,0.545994391254963,-0.013169530871061269,0.05581131880346561,R03,1
1979-03-09 09:00:00,-0.01775830846493494,0.43412332856484737,0.19248601644442861,0.1629357869847358,R03,1
1979-03-18 09:00:00,-0.4188987009722319,0.12327986828653713,0.4303922264376578,0.1904400152607547,R03,3
1979-03-28 09:00:00,-0.4035922714994032,-0.15886441275783364,0.443721460853591,0.11651043105611,R01,3
1979-04-05 09:00:00,-0.3149977359041627,0.21571601832913537,-0.007573469569518475,0.09857240252093191,R03,1
1979-05-07 09:00:00,-0.3609284722330494,0.0013836344395073746,0.3857908815334792,-0.1401610125768633,R01,3
1979-05-08 09:00:00,-0.3353577436368395,-0.054601743692768934,0.32591276774872663,-0.19331158471283721,R01,3
1979-05-18 09:00:00,0.1325090189775177,-0.001564660245083712,-0.18090626349263336,-0.1250155760337543,R01,2
1980-03-01 09:00:00,0.21394313173315868,0.2629798090061505,-0.32107655942004726,0.39359853178301424,R03,1
1980-03-03 09:00:00,0.41712164757824444,-0.051719718253483524,0.24496636538539826,0.20359724005066773,R01/R02,4
1980-03-05 09:00:00,-0.1473368980734949,0.10579534230283007,0.169961173582032,0.08624444494388775,R02,3
1980-03-07 09:00:00,-0.40427614256149336,0.03346363813432821,-0.21049004309246425,-0.21575340325339218,R03,2
1980-03-20 09:00:00,0.11372978055203815,-0.4625152508139423,0.016018775969767095,0.28912824347701915,R01,2
1980-03-30 09:00:00,-0.06560291124498918,0.30448917512734386,-0.20958490147090147,0.26500277445816295,R03,1
1980-04-05 09:00:00,-0.3810534279172634,-0.42517278889700216,-0.21500701484314114,0.15685275541102783,R01,2
1980-04-17 09:00:00,0.3711722564694107,-0.36238220911617475,0.017955967659183406,0.3620859653216285,R01,4
1980-04-23 09:00:00,-0.6567208726693952,-0.20292371859196565,-0.21069936837815129,0.32634957297005524,R03,2
1981-03-01 09:00:00,0.13549176601400947,0.32049389123078786,0.13719191001431555,0.33841519417405097,R03,1
1981-03-03 09:00:00,0.08171439028450973,-0.2104913166984666,0.3911922575414379,0.3812536644851399,R01,3
1981-03-04 09:00:00,-0.11023960985133789,-0.32613730678865244,0.19966232933573705,0.13714483882117534,R01,3
1981-03-28 09:00:00,0.43799227924326206,0.11424070480577972,0.33300894654545393,-0.050628996016087814,R01,4
1981-03-29 09:00:00,0.247021624051271,0.22122184228800845,0.3446230579593637,-0.1854588066376453,R01,4
1981-04-10 09:00:00,0.6080041891913397,0.22875794025228885,0.0440312400764078,0.08989365464913877,R01,4
1981-04-12 09:00:00,0.5224813271564805,0.03212235547526187,0.011021464118770722,0.1579408203982207,R01,4
1981-04-13 09:00:00,0.6153009773344835,-0.14079809404316174,0.02313824851372296,-0.06258143397823443,R01,4
1981-04-14 09:00:00,0.5054718343763821,-0.045106098753817006,-0.057617495737904305,-0.14786111647753244,R01,4
1981-04-30 09:00:00,0.034477915373038896,-0.2735015230310779,0.014512754680601396,0.5816964597764456,R01,2
1981-05-01 09:00:00,0.10687989392191538,-0.40684714207051037,0.11217689614703001,0.5938862177864987,R01,4
1982-03-20 09:00:00,-0.0017553542233382468,-0.5446300431341569,-0.22503405087587722,-0.019350521852535364,R01,2
1982-03-21 09:00:00,-0.14365285497886868,-0.44610215729055464,-0.4437299269881781,-0.13028297381222836,R01,2
1982-03-28 09:00:00,0.555819829632959,-0.0996223262457155,0.4300549404453104,-0.20615510125075223,R01/R02,4
1982-03-29 09:00:00,0.3457161859371486,-0.06754997510622768,0.5586924597950393,-0.14032025199568718,R01/R02,4
1982-05-11 09:00:00,-0.2121809665509944,0.41728714003476214,0.5527824552378899,-0.08347552713389897,R03,3
1983-03-01 09:00:00,0.12192722500037752,-0.07864315926612582,-0.18689638632210087,-0.22616138773490743,R02,2
1983-03-06 09:00:00,0.6410842559740566,0.0876373110947254,0.01759037587391394,0.2536725049512532,R01,4
1983-03-07 09:00:00,0.6118545798372199,-0.060913664149149005,-0.09348028791138643,-0.0742712604636082,R01,4
1983-03-15 09:00:00,0.20734177164160328,0.2950263362625673,0.24564148682642,0.006004187342432649,R03,1
1983-03-20 09:00:00,-0.15790444598263437,0.7145838513242383,-0.38254986735570295,-0.15385507594126455,R02/R03,1
1983-03-21 09:00:00,0.07440902384347585,0.7576068049414394,-0.17965057646269048,0.07466671031572249,R03,1
1983-03-24 09:00:00,-0.2169867472806816,0.09282596888345371,0.6068400805137557,-0.22429168623981774,R01,3
1983-03-25 09:00:00,-0.4776907974674337,0.02984938566554397,0.49291815426056834,-0.3496662331330658,R02,3
1983-04-08 09:00:00,-0.2945719487249903,0.49119970922167344,-0.0020268449668117625,-0.25502603804490603,R03,1
1983-04-09 09:00:00,-0.12763531832265437,0.6186755419176649,-0.006140646672630747,-0.24308870260981236,R03,1
1983-04-15 09:00:00,-0.5362724775817497,0.29782921551122293,-0.3227306469261729,-0.11391837529378372,R02/R03,1
1983-04-16 09:00:00,-0.45600318050747257,0.4283282073743969,-0.44186859031896486,0.044510172649551115,R03,1
1983-04-29 09:00:00,0.039699812242928526,0.25582499945933523,0.41382200285800713,-0.11336926942707798,R03,3
1983-05-30 09:00:00,0.04860312540628812,-0.23915946235564528,-0.21052879916848688,-0.14967950765390647,R01,2
1984-03-15 09:00:00,0.12326506619197833,-0.5881113382239376,0.018710747211522844,0.21379389805177798,R01,2
1984-03-16 09:00:00,0.03312896244861881,-0.6154550182245321,-0.10968396437162699,0.15353986038631878,R01,2
1984-03-17 09:00:00,-0.06927879422677513,-0.41241398806157753,-0.28427103422432093,0.18023785393328112,R01,2
1984-03-27 09:00:00,0.2819166138047462,-0.20462167318744612,0.06636515629144667,0.18124437681869557,R01,4
1984-03-31 09:00:00,-0.19691154508796593,-0.1880858288590111,-0.07421879595491021,0.08261826279688587,R01,2
1984-04-03 09:00:00,-0.5686975046650279,0.06806855677136293,0.045055454406708315,-0.2673869044949118,R03,3
1984-04-12 09:00:00,0.15339882778452357,-0.21977851831502282,-0.2525259453231888,0.16060468736266553,R01,2
1985-03-04 09:00:00,0.3048806253935141,-0.3384122342798576,0.16147095442424128,-0.24148155054577636,R01,4
1985-03-25 09:00:00,0.014960398477423434,-0.387075873014433,0.22605900397831624,0.12431636005393984,R01,3
1985-03-26 09:00:00,-0.062180020170291665,-0.3811113948898035,0.23688551597263302,-0.04958463152079302,R01,3
1985-04-09 09:00:00,0.1181723521550354,0.453141197546329,0.5115517004968778,-0.14591442166472343,R02,1
1985-05-25 09:00:00,-0.275057257120179,0.1388795113244948,0.08230849124345142,-0.10372225693116537,R03,3
1986-03-09 09:00:00,-0.41171039578969987,-0.32462620851767915,0.1263124106999773,-0.014844922370650472,R01,3
1986-03-10 09:00:00,-0.26459617860894574,-0.48238398596353604,0.027943415127008465,-0.23911965857839498,R01,2
1986-03-12 09:00:00,-0.0856198153003996,-0.4861842225351075,-0.093110590408813,-0.4896692241727777,R01,2
1986-03-13 09:00:00,-0.03054437930514197,-0.30610703746092227,-0.11223221826796645,-0.4404570152696396,R01,2
1986-03-26 09:00:00,-0.14490193574607546,-0.32683546972875027,0.3148342666107791,-0.31941369462840774,R01,3
1986-03-27 09:00:00,-0.24719894495627578,-0.1931419621776065,-0.07892015420144502,-0.5446479566851569,R01/R02,2
1986-03-31 09:00:00,-0.3105141985773076,0.5507447830379959,-0.0920291778913118,-0.07397990549557974,R03,1
1986-04-11 09:00:00,-0.48535257440677887,-0.22043446798615987,0.4542072553816381,0.3332436356375626,R01,3
1986-04-16 09:00:00,-0.4000456148280651,0.09315783519653893,0.3161353824022126,0.333990505016719,R03,3
1986-04-17 09:00:00,-0.3147478669029529,0.17386181842140788,0.42757157381623034,0.31921228136387053,R03,3
1986-04-25 09:00:00,-0.3139903957497423,0.45679354588730153,0.3736325046425037,-0.03465986327357822,R02,3
1987-03-05 09:00:00,-0.17250468745451525,0.08654725682162798,-0.39840889116031253,0.36988740511582235,R01,2
1987-03-15 09:00:00,0.09700400717471802,-0.3891669612966066,-0.25034323577333145,0.413111593977796,R01,2
1987-03-22 09:00:00,-0.4156285919663083,-0.38727096653323806,0.31077935797924483,-0.136967159136186,R01,3
1987-03-27 09:00:00,0.3620569361240372,-0.2187254721881983,0.2778422670562791,0.07919949314709948,R01,4
1987-03-28 09:00:00,0.24322925396167175,-0.23434584078165366,0.362196753586902,-0.013878790707765489,R01,4
1987-03-31 09:00:00,-0.40273882044514675,-0.4588261393119842,-0.09672394522694086,-0.19400458583299,R01,2
1987-04-06 09:00:00,0.30508391058661477,-0.022720692884682137,0.42383938136806576,-0.17927975445450936,R01,4
1987-04-09 09:00:00,-0.03370429762208208,0.5511552667135423,0.48540447329097436,-0.09630324327937202,R03,1
1987-04-10 09:00:00,-0.2623286233721223,0.3051151212665685,0.43951393365528024,-0.03103793292783539,R03,3
1987-04-19 09:00:00,0.605521414667538,0.08311653701418585,-0.24392642801784817,0.3227782538021578,R01,4
1987-04-20 09:00:00,0.665311922726978,-0.08790248361014558,-0.16677020769786335,0.09188500387456233,R01,4
1987-04-21 09:00:00,0.5051393597503204,-0.12899758087907925,-0.19638678756351144,-0.14464187707490767,R01,4
1987-04-24 09:00:00,0.3147378634908088,0.512870501278888,-0.38807350194692275,0.18953186667192246,R03,1
1988-03-01 09:00:00,-0.5660141107354599,-0.0753151496293395,-0.024347133719488726,0.5324865374406026,R03,3
1988-03-06 09:00:00,-0.08727764500218543,-0.47956074069876053,-0.26678728423675724,0.00868778605851954,R01,2
1988-03-09 09:00:00,-0.12509075439173215,-0.2481806482531535,-0.5976820153072631,0.26264972913526496,R01,2
1988-03-10 09:00:00,-0.09356819440106431,-0.2863294341609727,-0.6736812758894218,0.13432432018019191,R01,2
1988-03-11 09:00:00,-0.07144282383852357,-0.16381028596211275,-0.7051360798553689,0.09903214548154032,R01/R02,2
1988-03-12 09:00:00,-0.037220645354140734,0.10480495883736678,-0.6861460995885322,0.11737083517926382,R02,2
1988-03-13 09:00:00,0.11148677187659424,0.3913969103607714,-0.382212080973386,0.25520978235266045,R03,1
1988-03-14 09:00:00,0.2440734694195094,0.20720578311377627,0.02175230374787432,0.22945346954264823,R03,1
1988-03-19 09:00:00,-0.12767701740189083,0.5817711145928202,-0.26849419991277224,0.30267674970586,R03,1
1988-03-24 09:00:00,-0.42510275988521673,0.04145618076477933,-0.2204371155415878,-0.2877291505481544,R01,2
1988-03-25 09:00:00,-0.3850788585269393,0.3095320938632917,-0.39089659515861813,-0.21224727090783985,R01,1
1988-04-29 09:00:00,-0.0948187950673883,-0.5267402198600128,-0.18859625069132552,0.004257047365311597,R01,2
1989-03-17 09:00:00,0.05702782137596351,0.05930693008427158,0.6124237767374415,-0.15665418244842683,R01,3
1989-03-21 09:00:00,-0.12708633296972138,-0.27151442270659193,0.25434020748758845,-0.5104714662397339,R01/R02,3
1989-03-27 09:00:00,0.3202920132339334,0.3310975075386068,-0.16652273565958103,0.08081276679336186,R02,1
1989-03-29 09:00:00,0.5993471214338525,0.017222361191517127,0.27174309734924357,0.10414261347278989,R01,4
1989-03-30 09:00:00,0.5684728225369631,-0.10710862782254975,0.3550505451018619,-0.08713322254047615,R01,4
1989-03-31 09:00:00,0.5379701214298616,-0.03479453335347517,0.2906099000803399,-0.29989637209079756,R01/R02,4
1989-04-07 09:00:00,-0.006816289221555214,-0.16075708708428998,0.36794968321184457,-0.4116838520440021,R01,3
1989-04-08 09:00:00,-0.0023400393642650282,-0.013737107113907382,0.32618323849534614,-0.47319715755648867,R01,3
1989-04-09 09:00:00,-0.15084389763497658,0.2588771267277351,0.257757040101324,-0.36674456017394286,R02,3
1989-04-10 09:00:00,-0.13430694150164213,0.29687161162354764,0.3425481796609233,-0.21318744262386885,R03,3
1989-04-28 09:00:00,-0.35864566296642536,-0.18460551359309343,0.18788553133871555,-0.2730635885566253,R03,3
1989-04-30 09:00:00,-0.31183753913601664,-0.3479951740017016,-0.3160735692195875,-0.4972574875643437,R01,2
1989-05-01 09:00:00,-0.4639222703892507,-0.15003375102781755,-0.31008229779597035,-0.446333737044011,R01/R02,2
1989-05-08 09:00:00,0.06299640513139235,0.04594940612371304,-0.5156723302467598,0.2732015217759001,R01,2
1989-05-25 09:00:00,-0.028583575579542997,0.281257464307891,-0.05245291214881995,0.25469019407616755,R03,1
1989-05-26 09:00:00,0.010583960912952047,0.17280767404707095,-0.11736287199548684,0.2567083514710411,R03,1
1989-05-27 09:00:00,0.017736231173850037,0.030277528545349996,-0.2317403483853716,0.22803460506536988,R03,2
1990-03-02 09:00:00,-0.18219804775152637,0.4121906074543577,0.40388448461819326,0.2722195489186402,R03,3
1990-03-03 09:00:00,-0.29290004414695053,0.24750524849413147,0.23084168447157027,0.02939009048391978,R03,3
1990-03-15 09:00:00,0.6076290496587379,-0.2241733506133215,-0.015145492939981117,-0.16764757362874813,R01,4
1990-03-16 09:00:00,0.5403476587185562,-0.271641866163885,-0.15074032373161825,-0.40351723983077037,R01,4
1990-03-19 09:00:00,0.4527058728134804,-0.003168328178879463,-0.021539418488114654,-0.6376785730049994,R01,4
1990-03-20 09:00:00,0.2990791287061291,0.1487823883222165,-0.026635184030346648,-0.7034277666237684,R01,4
1990-03-21 09:00:00,0.14271396814020004,0.41132533517610265,-0.11890358203081572,-0.6716751681646647,R01/R02,1
1990-03-22 09:00:00,0.1793371189087287,0.5307134753973095,-0.21886602370517838,-0.6248526848919508,R02,1
1990-03-23 09:00:00,0.1459448463185385,0.6744587392816204,-0.23960103854838571,-0.4055636349210502,R03,1
1990-03-24 09:00:00,0.25796237401149347,0.6004936446322869,-0.13066444308718617,-0.22182734197150047,R03,1
1990-04-13 09:00:00,-0.28988173566515657,0.11079104296602471,-0.554941727023675,0.20483338147228417,R03,2
1990-04-16 09:00:00,0.04633701480918674,-0.2018139030827106,-0.30210685151718014,0.10404914157736861,R01,2
1990-04-17 09:00:00,0.042620887298793125,-0.23283249426864355,-0.25109212156215616,0.09938591672632145,R01,2
1990-04-28 09:00:00,-0.03795779685686852,0.34123625622180703,0.06256572697012641,0.48232175985027226,R03,1
1990-05-13 09:00:00,0.1138509124033296,-0.3022655030821464,0.02893505747824245,0.1552552636814941,R03,4
1990-05-14 09:00:00,0.35218175352157,-0.2006504087303535,-0.19754193535887588,-0.07365857970790197,R01/R03,4
1990-05-15 09:00:00,0.2759257972083655,0.015606092054381,-0.24193109702789733,-0.18091852520355775,R03,4
1991-03-07 09:00:00,0.17619403275554363,-0.033750436007805425,0.4878462408563701,0.09519136716916636,R01,4
1991-03-08 09:00:00,-0.050503527365047304,-0.08070761442153182,0.4990400617471941,-0.04772591470139231,R01,3
1991-03-16 09:00:00,-0.06975765742918295,-0.5567480275779525,-0.13541092708420852,-0.46400773733585265,R01,2
1991-03-17 09:00:00,-0.2839824400365122,-0.2932980119144165,-0.2529709560671209,-0.39822312640827173,R01,2
1991-03-24 09:00:00,-0.014148127183044567,0.03937656920310194,0.5228785056407267,-0.14002853871157217,R03,3
1991-03-28 09:00:00,-0.41296801272814393,-0.20009346083579385,0.2754345765068866,0.13102469262575947,R01,3
1991-04-30 09:00:00,-0.45297602273116494,-0.014174778928408198,-0.3481544943646635,0.04027749830959226,R01/R03,2
1991-05-03 09:00:00,-0.3644915294152523,-0.08564713118540784,0.2540320369580804,0.04224653761596025,R03,3
1991-05-08 09:00:00,-0.5875316957119601,-0.0995431660215674,0.062295487815360845,0.16874286768746663,R03,3
1991-05-20 09:00:00,-0.24210631595568807,-0.295888699627382,-0.5703121074816845,0.058074538608999124,R01,2
1991-05-23 09:00:00,0.21412610707340238,-0.20200009723139775,-0.2619305333269334,0.0004134039959982738,R03,2
1992-03-10 09:00:00,0.2726571507313219,-0.19623038991258226,-0.2173240518191651,-0.4530331213841881,R01,4
1992-03-12 09:00:00,-0.21357311032862297,-0.08533828049910104,-0.3575737422600349,-0.5077543341180398,R01/R02,2
1992-03-13 09:00:00,-0.2208834443196323,0.20565910158503892,-0.4819090305121242,-0.2740828352328112,R02,1
1992-03-16 09:00:00,0.1702291901695072,0.3361992717977112,-0.2246705644077094,0.09873162793091246,R01,1
1992-03-20 09:00:00,-0.157525820736144,0.16223076764441485,-0.3424602272796799,0.04238555352983008,R02,1
1992-03-22 09:00:00,0.07472938375039527,0.08379970777905203,-0.2400425307561858,0.055484498743002444,R02,1
1992-03-23 09:00:00,-0.003669272719760477,-0.08403965048537426,-0.002686894826624637,0.06673736771705142,R02/R03,2
1992-03-24 09:00:00,-0.2533120962000437,-0.31485565844504554,0.21386827910304101,-0.16953506396867823,R02/R03,3
1992-03-25 09:00:00,-0.3199762566358665,-0.2683574877667893,0.3288128718612326,-0.25605792201298794,R01/R02/R03,3
1992-03-26 09:00:00,-0.4373869797672369,-0.418449274097941,0.3566481409441182,-0.20892296994185788,R02/R03,3
1992-03-29 09:00:00,-0.5538615862220612,-0.08320824846442226,-0.43019747624880045,0.1043476017766359,R03,2
1992-03-30 09:00:00,-0.3038284406148494,0.0074006727411992795,-0.15534106965503514,0.24830813109846372,R03,2
1992-04-20 09:00:00,-0.26320611726881654,0.05444039716919049,-0.5885568971992342,-0.011754964279584968,R01,2
1992-04-26 09:00:00,0.5664815052406595,0.15063202937960488,0.21555666962131342,0.1531625796148007,R01,4
1992-04-28 09:00:00,0.5078472181326625,-0.05700203037992869,0.007167825397168613,-0.20108834084674693,R01,4
1993-03-10 09:00:00,0.31103500629724207,-0.44148680570949494,-0.4611924092147536,0.0013621820405504653,R01,2
1993-03-11 09:00:00,0.41557292639013843,-0.18742328566786165,-0.32091142971582726,-0.06874107354257715,R01,4
1993-03-20 09:00:00,0.541245825207019,0.582391866834011,-0.018785744368749288,0.05479762141000963,R01,1
1993-03-22 09:00:00,0.3462729794530639,0.146339040923103,0.19103803196670124,-0.4476046785681312,R01/R03,4
1993-03-23 09:00:00,0.17116430167894942,0.3411951504661742,-0.014309109635118453,-0.6328656954528452,R02,1
1993-03-24 09:00:00,0.11112190204541024,0.47925801242814026,0.0026043094659523773,-0.5704484423942803,R02,1
1993-03-25 09:00:00,-0.053666628183072315,0.44244043765065516,0.10683906290562385,-0.3810204738948138,R03,1
1993-03-26 09:00:00,-0.33792368278623164,0.09825603203773728,0.1228302246440001,-0.22670402568795506,R03,3
1993-04-13 09:00:00,-0.17047749508296817,-0.18351627760547956,0.39337825398386317,0.13650077027000004,R01,3
1993-04-27 09:00:00,0.23945519488239864,-0.2803369548830427,0.3306928904070801,0.14312879907761686,R01,4
1993-04-28 09:00:00,0.06250591015225608,-0.4225948492018377,0.30650321807272674,0.16481341068727173,R01,4
1993-05-04 09:00:00,-0.05488233042568272,-0.11177241864531866,-0.16801827847671993,0.28061273178725227,R03,2
1993-05-07 09:00:00,-0.08608330743410449,-0.5247590894256506,-0.23700593738033388,-0.14945853920846147,R01,2
1993-05-08 09:00:00,-0.05403230313764169,-0.3636212943658035,-0.3727962048962722,-0.4152453941065629,R01,2
1993-05-24 09:00:00,0.47781334977869566,-0.1774248396523268,-0.29101779548396656,-0.07712636034409096,R01,4
1994-03-11 09:00:00,0.40893284203744906,0.26754670500372,0.16964420120347382,0.12580732797041227,R01,4
1994-03-12 09:00:00,0.497363063190871,0.1719025542992954,0.18841511464391802,0.19651603148008942,R01/R02,4
1994-03-13 09:00:00,0.49741826297172126,-0.040518446213207965,0.059786083552394564,0.1150086115072002,R01/R02,4
1994-03-17 09:00:00,0.04926714592083757,-0.3606931716861829,0.17147333031879464,0.013617081904978273,R01,4
1994-03-28 09:00:00,-0.10892348403585615,0.03175364367870776,-0.004531185448189838,0.03292173956768151,R01,3
1994-04-03 09:00:00,-0.003386928553091751,-0.395269389763667,-0.05735931388164955,-0.3742106707575603,R01,2
1994-04-04 09:00:00,-0.06196930914557724,-0.19526572556248079,-0.17611181151970753,-0.6581681810549178,R01,2
1994-04-05 09:00:00,-0.30285097631325797,-0.007661765170185122,-0.21646895581530257,-0.6211306562840139,R02,2
1995-03-07 09:00:00,-0.7054702796434067,0.19297329086127699,0.0356820725959237,0.05878772910803885,R03,3
1995-03-08 09:00:00,-0.7003397923547171,0.225916754676485,0.11368687994208855,0.04429296120763389,R03,3
1995-03-09 09:00:00,-0.6634476171884133,0.2728417209718076,0.027770087875703193,0.08294507398174013,R03,3
1995-03-19 09:00:00,0.29125781433656805,0.10071355880417213,-0.04400250281007881,0.016517689565800856,R01,4
1995-03-21 09:00:00,-0.17089011026991086,-0.04117422674558994,-0.04195420557106994,0.1278532370590095,R01,2
1995-03-22 09:00:00,-0.2538025091363935,-0.007725800657091058,-0.24348135457000505,0.16944911218224037,R01,2
1995-03-23 09:00:00,-0.14703477784963123,0.07426278174450457,-0.44973379764938615,0.08633361518202955,R01,2
1995-04-17 09:00:00,-0.5937892094828362,-0.33128465459276046,-0.34921682005214366,0.23368269058120558,R01,2
1995-04-21 09:00:00,-0.20116729900340669,0.14281292273811078,0.2695843822535754,0.13778371971303274,R01,3
1995-04-24 09:00:00,-0.3455245774522285,-0.2397237873946192,0.3012538738674239,0.04403997300615097,R01,3
1995-04-25 09:00:00,-0.5233113371766835,-0.37368155798758573,0.26291707246252294,-0.0115883383840202,R01,3
1995-05-14 09:00:00,-0.47608260449254924,-0.1335767402757368,0.11711239456761134,0.008241317767021037,R03,3
1995-05-15 09:00:00,-0.49276969428841166,0.019060556948272665,0.04440716807437077,0.08322947837114093,R03,3
1995-05-16 09:00:00,-0.44602271635120844,0.15780542680266682,0.07301329459890787,0.08269082323449348,R03,3
1995-05-17 09:00:00,-0.5097167437453182,0.3154054745176141,0.13906618597565193,0.059845805742330185,R03,3
1995-05-18 09:00:00,-0.5444654538376232,0.4581330463141372,0.11944176821311217,0.025926217058064815,R03,3
1995-05-19 09:00:00,-0.6271011621281445,0.39050257499203367,0.1009999939680962,0.09098887500940941,R03,3
1996-03-04 09:00:00,-0.12674789265423467,-0.40034643562401784,-0.25882989767640036,0.49808158197978003,R01,2
1996-03-05 09:00:00,-0.12130574384374022,-0.24438445519616336,-0.38817454241608496,0.4034474423284134,R01,2
1996-03-08 09:00:00,-0.03856675774199157,-0.11990427909094463,0.1920512462025138,0.2123787687005042,R01,3
1996-03-09 09:00:00,-0.04255034408398067,-0.16453829932203412,0.22949218037054891,0.35890712951677656,R01/R02,3
1996-03-10 09:00:00,-0.10669817582243732,-0.3201886368819082,0.04576811407016234,0.4771411371512464,R01/R02,2
1996-03-11 09:00:00,-0.28419940433896834,-0.3682007466822911,-0.01559622364077507,0.3900597413466736,R01/R02,2
1996-03-12 09:00:00,-0.33768276681063286,-0.356990319009541,0.19750060623403906,0.2915125457247359,R02,3
1996-03-13 09:00:00,-0.35893019802271986,-0.3856795471740203,0.26689184858938264,0.12517096524286914,R01/R02/R03,3
1996-03-14 09:00:00,-0.465937515367007,-0.29100861544747963,0.27229550760670246,-0.1175211805643867,R01/R02/R03,3
1996-03-15 09:00:00,-0.5300652178741785,-0.35695951328829784,0.18918480294133197,-0.20821768388679002,R01/R02,3
1996-03-17 09:00:00,-0.448262614552085,-0.3428136997111952,-0.14253210724618778,-0.12074510551676176,R02,2
1996-03-18 09:00:00,-0.2347533208898114,-0.22063532940402056,-0.3366198809063496,-0.20941094909843766,R03,2
1996-03-23 09:00:00,0.270465193366196,0.47148940614805823,-0.11760609236046021,0.22142439719096724,R03,1
1996-03-24 09:00:00,0.40680117313957515,0.47508070443592115,-0.01914138537557571,0.20329004528650807,R02/R03,1
1996-03-26 09:00:00,0.5251239000287392,0.1743287383375309,0.312546613109316,0.2999130318457411,R01/R02/R03,4
1996-03-29 09:00:00,-0.3847670003484847,0.19441836634836512,-0.23635619241404746,-0.20865828529457664,R02/R03,1
1996-03-30 09:00:00,-0.4172341211567956,0.3843553676456271,-0.13626344523409303,0.10664797514339734,R03,1
1996-03-31 09:00:00,-0.3622122858870442,0.3120382885850782,-0.10044632705748333,0.2156816128007824,R03,1
1996-04-26 09:00:00,0.3953610280592326,-0.1917254176813698,-0.005371072184349724,-0.3512665254063257,R01,4
1997-03-06 09:00:00,0.5720244891232842,-0.08296582499776212,-0.1693421651482137,0.10631482350673033,R01,4
1997-03-08 09:00:00,0.5384926370659847,-0.08058144705755495,-0.2831205027729199,-0.05621804123045488,R01,4
1997-03-10 09:00:00,0.4642291731925069,0.046667735015860676,-0.43721493104570686,-0.2903326204957442,R01,4
1997-03-15 09:00:00,0.24873480609877413,0.10706359944394246,-0.31518200061551743,-0.1699046923557912,R02,1
1997-03-16 09:00:00,0.34269146053762606,0.10934118027968899,-0.25009983267798563,0.014583523567748863,R02/R03,4
